REGIAO,COD UF,UF,NOME MUNIC,POP EST,CLASSE POP,Rede,Taxa de Aprovação - 2017,"IDEB
2017
(N x P)"
3 - Sudeste,31,MG,Três Pontas,57097,5 - 50001 até 100000,Estadual,"100,0","6,8"
3 - Sudeste,31,MG,Três Pontas,57097,5 - 50001 até 100000,Municipal,"99,7","6,5"
3 - Sudeste,31,MG,Três Pontas,57097,5 - 50001 até 100000,Pública,"99,7","6,6"
3 - Sudeste,31,MG,Tumiritinga,6739,2 - 5001 até 10000,Estadual,"100,0",-
3 - Sudeste,31,MG,Tumiritinga,6739,2 - 5001 até 10000,Municipal,"98,4","5,6"
3 - Sudeste,31,MG,Tumiritinga,6739,2 - 5001 até 10000,Pública,"98,5","5,6"
3 - Sudeste,31,MG,Tupaciguara,25538,4 - 20001 até 50000,Estadual,"100,0","6,7"
3 - Sudeste,31,MG,Tupaciguara,25538,4 - 20001 até 50000,Municipal,"98,1","6,1"
3 - Sudeste,31,MG,Tupaciguara,25538,4 - 20001 até 50000,Pública,"98,7","6,3"
3 - Sudeste,31,MG,Turmalina,19762,3 - 10001 até 20000,Estadual,"99,0","7,3"
3 - Sudeste,31,MG,Turmalina,19762,3 - 10001 até 20000,Municipal,"99,2","6,4"
3 - Sudeste,31,MG,Turmalina,19762,3 - 10001 até 20000,Pública,"99,1","7,1"
3 - Sudeste,31,MG,Turvolândia,5025,2 - 5001 até 10000,Municipal,"96,9","6,2"
3 - Sudeste,31,MG,Turvolândia,5025,2 - 5001 até 10000,Pública,"96,9","6,2"
3 - Sudeste,31,MG,Ubá,113300,6 - 100001 até 500000,Estadual,"99,7","6,7"
3 - Sudeste,31,MG,Ubá,113300,6 - 100001 até 500000,Municipal,"97,4","6,7"
3 - Sudeste,31,MG,Ubá,113300,6 - 100001 até 500000,Pública,"98,5","6,7"
3 - Sudeste,31,MG,Ubaí,12531,3 - 10001 até 20000,Estadual,"98,3","5,3"
3 - Sudeste,31,MG,Ubaí,12531,3 - 10001 até 20000,Municipal,"98,2","5,5"
3 - Sudeste,31,MG,Ubaí,12531,3 - 10001 até 20000,Pública,"98,2","5,4"
3 - Sudeste,31,MG,Ubaporanga,12622,3 - 10001 até 20000,Estadual,"99,3","6,1"
3 - Sudeste,31,MG,Ubaporanga,12622,3 - 10001 até 20000,Municipal,"97,7","6,3"
3 - Sudeste,31,MG,Ubaporanga,12622,3 - 10001 até 20000,Pública,"98,5","6,2"
3 - Sudeste,31,MG,Uberaba,328272,6 - 100001 até 500000,Estadual,"99,1","6,2"
3 - Sudeste,31,MG,Uberaba,328272,6 - 100001 até 500000,Municipal,"95,2","5,8"
3 - Sudeste,31,MG,Uberaba,328272,6 - 100001 até 500000,Pública,"96,8","6,0"
3 - Sudeste,31,MG,Uberlândia,676613,7 - Maior que 500000,Federal,"96,8","6,6"
3 - Sudeste,31,MG,Uberlândia,676613,7 - Maior que 500000,Estadual,"99,2","6,6"
3 - Sudeste,31,MG,Uberlândia,676613,7 - Maior que 500000,Municipal,"92,4","5,9"
3 - Sudeste,31,MG,Uberlândia,676613,7 - Maior que 500000,Pública,"94,7","6,1"
3 - Sudeste,31,MG,Umburatiba,2709,1 - Até 5000,Municipal,"94,4","5,5"
3 - Sudeste,31,MG,Umburatiba,2709,1 - Até 5000,Pública,"94,4","5,5"
3 - Sudeste,31,MG,Unaí,83980,5 - 50001 até 100000,Estadual,"99,9","6,5"
3 - Sudeste,31,MG,Unaí,83980,5 - 50001 até 100000,Municipal,"99,5","5,8"
3 - Sudeste,31,MG,Unaí,83980,5 - 50001 até 100000,Pública,"99,7","6,3"
3 - Sudeste,31,MG,União de Minas,4452,1 - Até 5000,Municipal,"96,6","5,9"
3 - Sudeste,31,MG,União de Minas,4452,1 - Até 5000,Pública,"96,6","5,9"
3 - Sudeste,31,MG,Uruana de Minas,3338,1 - Até 5000,Municipal,"100,0","6,2"
3 - Sudeste,31,MG,Uruana de Minas,3338,1 - Até 5000,Pública,"100,0","6,2"
3 - Sudeste,31,MG,Urucânia,10589,3 - 10001 até 20000,Estadual,"100,0","5,9"
3 - Sudeste,31,MG,Urucânia,10589,3 - 10001 até 20000,Municipal,"97,3","6,0"
3 - Sudeste,31,MG,Urucânia,10589,3 - 10001 até 20000,Pública,"98,0","5,9"
3 - Sudeste,31,MG,Urucuia,16095,3 - 10001 até 20000,Estadual,"100,0","5,2"
3 - Sudeste,31,MG,Urucuia,16095,3 - 10001 até 20000,Municipal,"99,8","5,6"
3 - Sudeste,31,MG,Urucuia,16095,3 - 10001 até 20000,Pública,"99,9","5,4"
3 - Sudeste,31,MG,Vargem Alegre,6632,2 - 5001 até 10000,Estadual,-,-
3 - Sudeste,31,MG,Vargem Alegre,6632,2 - 5001 até 10000,Municipal,"95,0","6,0"
3 - Sudeste,31,MG,Vargem Alegre,6632,2 - 5001 até 10000,Pública,"95,0","6,0"
3 - Sudeste,31,MG,Vargem Bonita,2209,1 - Até 5000,Municipal,"99,3","7,2"
3 - Sudeste,31,MG,Vargem Bonita,2209,1 - Até 5000,Pública,"99,3","7,2"
3 - Sudeste,31,MG,Vargem Grande do Rio Pardo,5032,2 - 5001 até 10000,Municipal,"99,7","6,9"
3 - Sudeste,31,MG,Vargem Grande do Rio Pardo,5032,2 - 5001 até 10000,Pública,"99,7","6,9"
3 - Sudeste,31,MG,Varginha,134364,6 - 100001 até 500000,Estadual,"98,6","6,4"
3 - Sudeste,31,MG,Varginha,134364,6 - 100001 até 500000,Municipal,"95,7","6,7"
3 - Sudeste,31,MG,Varginha,134364,6 - 100001 até 500000,Pública,"96,4","6,6"
3 - Sudeste,31,MG,Varjão de Minas,6947,2 - 5001 até 10000,Estadual,-,-
3 - Sudeste,31,MG,Varjão de Minas,6947,2 - 5001 até 10000,Municipal,"100,0","6,7"
3 - Sudeste,31,MG,Varjão de Minas,6947,2 - 5001 até 10000,Pública,"100,0","6,7"
3 - Sudeste,31,MG,Várzea da Palma,39128,4 - 20001 até 50000,Estadual,"100,0","7,0"
3 - Sudeste,31,MG,Várzea da Palma,39128,4 - 20001 até 50000,Municipal,"99,5","6,0"
3 - Sudeste,31,MG,Várzea da Palma,39128,4 - 20001 até 50000,Pública,"99,6","6,2"
3 - Sudeste,31,MG,Varzelândia,19723,3 - 10001 até 20000,Estadual,"99,7","6,5"
3 - Sudeste,31,MG,Varzelândia,19723,3 - 10001 até 20000,Municipal,"99,5","5,8"
3 - Sudeste,31,MG,Varzelândia,19723,3 - 10001 até 20000,Pública,"99,7","6,4"
3 - Sudeste,31,MG,Vazante,20784,4 - 20001 até 50000,Estadual,"99,4","6,5"
3 - Sudeste,31,MG,Vazante,20784,4 - 20001 até 50000,Municipal,"99,3","6,7"
3 - Sudeste,31,MG,Vazante,20784,4 - 20001 até 50000,Pública,"99,4","6,6"
3 - Sudeste,31,MG,Verdelândia,9220,2 - 5001 até 10000,Estadual,"100,0","5,2"
3 - Sudeste,31,MG,Verdelândia,9220,2 - 5001 até 10000,Municipal,-,-
3 - Sudeste,31,MG,Verdelândia,9220,2 - 5001 até 10000,Pública,"100,0","5,2"
3 - Sudeste,31,MG,Veredinha,5798,2 - 5001 até 10000,Estadual,-,-
3 - Sudeste,31,MG,Veredinha,5798,2 - 5001 até 10000,Municipal,"100,0","7,4"
3 - Sudeste,31,MG,Veredinha,5798,2 - 5001 até 10000,Pública,"100,0","7,4"
3 - Sudeste,31,MG,Veríssimo,3911,1 - Até 5000,Municipal,"93,5","4,6"
3 - Sudeste,31,MG,Veríssimo,3911,1 - Até 5000,Pública,"93,5","4,6"
3 - Sudeste,31,MG,Vermelho Novo,4905,1 - Até 5000,Municipal,"100,0","6,2"
3 - Sudeste,31,MG,Vermelho Novo,4905,1 - Até 5000,Pública,"100,0","6,2"
3 - Sudeste,31,MG,Vespasiano,122365,6 - 100001 até 500000,Estadual,"99,4","6,8"
3 - Sudeste,31,MG,Vespasiano,122365,6 - 100001 até 500000,Municipal,"96,1","6,0"
3 - Sudeste,31,MG,Vespasiano,122365,6 - 100001 até 500000,Pública,"96,2","6,0"
3 - Sudeste,31,MG,Viçosa,78381,5 - 50001 até 100000,Estadual,"99,5","6,6"
3 - Sudeste,31,MG,Viçosa,78381,5 - 50001 até 100000,Municipal,"93,8","6,0"
3 - Sudeste,31,MG,Viçosa,78381,5 - 50001 até 100000,Pública,"96,3","6,3"
3 - Sudeste,31,MG,Vieiras,3741,1 - Até 5000,Municipal,"98,3","6,0"
3 - Sudeste,31,MG,Vieiras,3741,1 - Até 5000,Pública,"98,3","6,0"
3 - Sudeste,31,MG,Mathias Lobato,3342,1 - Até 5000,Municipal,"91,3","4,9"
3 - Sudeste,31,MG,Mathias Lobato,3342,1 - Até 5000,Pública,"91,3","4,9"
3 - Sudeste,31,MG,Virgem da Lapa,14043,3 - 10001 até 20000,Estadual,"99,7","6,2"
3 - Sudeste,31,MG,Virgem da Lapa,14043,3 - 10001 até 20000,Municipal,"100,0","5,7"
3 - Sudeste,31,MG,Virgem da Lapa,14043,3 - 10001 até 20000,Pública,"99,9","5,9"
3 - Sudeste,31,MG,Virgínia,8870,2 - 5001 até 10000,Estadual,"100,0",-
3 - Sudeste,31,MG,Virgínia,8870,2 - 5001 até 10000,Municipal,"98,8","6,5"
3 - Sudeste,31,MG,Virgínia,8870,2 - 5001 até 10000,Pública,"98,9","6,5"
3 - Sudeste,31,MG,Virginópolis,10793,3 - 10001 até 20000,Estadual,"98,5","5,9"
3 - Sudeste,31,MG,Virginópolis,10793,3 - 10001 até 20000,Municipal,"92,8","6,3"
3 - Sudeste,31,MG,Virginópolis,10793,3 - 10001 até 20000,Pública,"93,4","6,2"
3 - Sudeste,31,MG,Virgolândia,5613,2 - 5001 até 10000,Estadual,"100,0",-
3 - Sudeste,31,MG,Virgolândia,5613,2 - 5001 até 10000,Municipal,"99,4","6,4"
3 - Sudeste,31,MG,Virgolândia,5613,2 - 5001 até 10000,Pública,"99,5","6,4"
3 - Sudeste,31,MG,Visconde do Rio Branco,41932,4 - 20001 até 50000,Estadual,"99,8","6,8"
3 - Sudeste,31,MG,Visconde do Rio Branco,41932,4 - 20001 até 50000,Municipal,"97,4","5,5"
3 - Sudeste,31,MG,Visconde do Rio Branco,41932,4 - 20001 até 50000,Pública,"99,1","6,5"
3 - Sudeste,31,MG,Volta Grande,5315,2 - 5001 até 10000,Estadual,-,-
3 - Sudeste,31,MG,Volta Grande,5315,2 - 5001 até 10000,Municipal,"93,4","5,4"
3 - Sudeste,31,MG,Volta Grande,5315,2 - 5001 até 10000,Pública,"93,4","5,4"
3 - Sudeste,31,MG,Wenceslau Braz,2615,1 - Até 5000,Municipal,"100,0","6,8"
3 - Sudeste,31,MG,Wenceslau Braz,2615,1 - Até 5000,Pública,"100,0","6,8"
